# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2721
route_id	target_neuron	source_index	method	found	string	source_start	source_end	source_span_n_tok	realised_n_tok	dest	target_wins	target_peak	target_peakpos	target_peak_token	target_peak_drift	best_other	best_other_peak	signed_target_margin	reported_delta	runner_up	roundtrip_stable	realised_token_ids	is_token_min	is_margin_max	is_pareto
J5-541-017	541	17	ANCHORED_LADDER	1	 yet; very loath to leave, for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	6	178	172	172	541	1	4.993753	172	 left	0.041546	2659	4.127442	0.866311	0.866311	2659	1	[1865, 26, 845, 2376, 776, 284, 2666, 11, 329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	; very loath to leave, for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	7	178	171	171	541	1	5.016671	171	 left	0.064464	2659	4.140749	0.875923	0.875923	2659	1	[26, 845, 2376, 776, 284, 2666, 11, 329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 very loath to leave, for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	8	178	170	170	541	1	5.028765	170	 left	0.076558	2659	4.154736	0.874029	0.874029	2659	1	[845, 2376, 776, 284, 2666, 11, 329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 loath to leave, for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	9	178	169	169	541	1	5.059393	169	 left	0.107186	2659	4.177063	0.88233	0.88233	2659	1	[2376, 776, 284, 2666, 11, 329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	ath to leave, for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	10	178	168	168	541	1	5.062026	168	 left	0.109819	2659	4.203717	0.858309	0.858309	2659	1	[776, 284, 2666, 11, 329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 to leave, for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	11	178	167	167	541	1	5.07779	167	 left	0.125583	2659	4.224622	0.853168	0.853168	2659	1	[284, 2666, 11, 329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 leave, for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	12	178	166	166	541	1	5.116526	166	 left	0.164319	2659	4.250954	0.865572	0.865572	2659	1	[2666, 11, 329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	, for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	13	178	165	165	541	1	5.08553	165	 left	0.133323	2659	4.224647	0.860883	0.860883	2659	1	[11, 329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 for good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	14	178	164	164	541	1	5.097063	164	 left	0.144856	2659	4.233366	0.863697	0.863697	2659	1	[329, 922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 good, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	15	178	163	163	541	1	5.123607	163	 left	0.1714	2659	4.255177	0.868429	0.868429	2659	1	[922, 11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	, a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	16	178	162	162	541	1	5.104043	162	 left	0.151836	2659	4.246701	0.857342	0.857342	2659	1	[11, 257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 a ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	17	178	161	161	541	1	5.120202	161	 left	0.167995	2659	4.259131	0.86107	0.86107	2659	1	[257, 4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 ship bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	18	178	160	160	541	1	5.116305	160	 left	0.164098	2659	4.251037	0.865268	0.865268	2659	1	[4074, 5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 bound on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	19	178	159	159	541	1	5.126762	159	 left	0.174555	2659	4.252719	0.874043	0.874043	2659	1	[5421, 319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
J5-541-017	541	17	ANCHORED_LADDER	1	 on so long and perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	20	178	158	158	541	1	5.12111	158	 left	0.168903	2659	4.252595	0.868515	0.868515	2659	1	[319, 523, 890, 290, 48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]	0	0	0
