# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	3160
target_neuron_left	target_neuron_right	route_id_left	route_id_right	certificate_left	certificate_right	exact_match	unigram_multiset_jaccard	bigram_jaccard	longest_common_contiguous_tokens	left_fraction_in_lcc	right_fraction_in_lcc
541	541	J5-541-011	J5-541-032	 light, we rolled over from each other, this way and that	, day after day	0	0.0625	0.0	1	0.076923	0.25
541	541	J5-541-011	J5-541-033	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-034	 light, we rolled over from each other, this way and that	 now and then	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-035	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-036	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-037	 light, we rolled over from each other, this way and that	 old and new	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-038	 light, we rolled over from each other, this way and that	 here and there	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-039	 light, we rolled over from each other, this way and that	 Daggoo, straining forwards and backwards	0	0.105263	0.0	1	0.076923	0.125
541	541	J5-541-011	J5-541-040	 light, we rolled over from each other, this way and that	 from first to last	0	0.0625	0.0	1	0.076923	0.25
541	541	J5-541-011	J5-541-041	 light, we rolled over from each other, this way and that	 now and then	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-042	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-043	 light, we rolled over from each other, this way and that	 here and there	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-044	 light, we rolled over from each other, this way and that	By and by	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-045	 light, we rolled over from each other, this way and that	 now and then	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-046	 light, we rolled over from each other, this way and that	 better or for worse	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-011	J5-541-047	 light, we rolled over from each other, this way and that	 and thus round and round	0	0.058824	0.0	1	0.076923	0.2
541	541	J5-541-011	J5-541-048	 light, we rolled over from each other, this way and that	Human or animal	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-011	J5-541-049	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-050	 light, we rolled over from each other, this way and that	 now and then	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-051	 light, we rolled over from each other, this way and that	 one after the other	0	0.0625	0.0	1	0.076923	0.25
541	541	J5-541-011	J5-541-052	 light, we rolled over from each other, this way and that	 here and there	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-053	 light, we rolled over from each other, this way and that	 shoulder to shoulder	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-011	J5-541-054	 light, we rolled over from each other, this way and that	now and then	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-055	 light, we rolled over from each other, this way and that	 now and then	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-056	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-057	 light, we rolled over from each other, this way and that	 male and female	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-058	 light, we rolled over from each other, this way and that	 here and there	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-059	 light, we rolled over from each other, this way and that	Now and then	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-060	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-061	 light, we rolled over from each other, this way and that	 here and there	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-062	 light, we rolled over from each other, this way and that	 here and there	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-063	 light, we rolled over from each other, this way and that	 east and west	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-064	 light, we rolled over from each other, this way and that	 each and every	0	0.142857	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-065	 light, we rolled over from each other, this way and that	, you can open and shut	0	0.117647	0.0	1	0.076923	0.166667
541	541	J5-541-011	J5-541-066	 light, we rolled over from each other, this way and that	 again and again	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-067	 light, we rolled over from each other, this way and that	 true or false	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-011	J5-541-068	 light, we rolled over from each other, this way and that	 East and West	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-069	 light, we rolled over from each other, this way and that	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-011	J5-541-070	 light, we rolled over from each other, this way and that	 one after the other	0	0.0625	0.0	1	0.076923	0.25
541	541	J5-541-011	J5-541-071	 light, we rolled over from each other, this way and that	, go round and round	0	0.125	0.0	1	0.076923	0.2
541	541	J5-541-011	J5-541-072	 light, we rolled over from each other, this way and that	 One after another	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-011	J5-541-073	 light, we rolled over from each other, this way and that	 water there, wheeling round and round	0	0.105263	0.0	1	0.076923	0.125
541	541	J5-541-011	J5-541-074	 light, we rolled over from each other, this way and that	 in and out	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-075	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-076	 light, we rolled over from each other, this way and that	y Dick swam swiftly round and round	0	0.05	0.0	1	0.076923	0.125
541	541	J5-541-011	J5-541-077	 light, we rolled over from each other, this way and that	 this or that	0	0.142857	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-078	 light, we rolled over from each other, this way and that	 up and down	0	0.066667	0.0	1	0.076923	0.333333
541	541	J5-541-011	J5-541-079	 light, we rolled over from each other, this way and that	One after the other	0	0.0625	0.0	1	0.076923	0.25
541	541	J5-541-011	J5-541-080	 light, we rolled over from each other, this way and that	 side to side	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-013	 now and then	 right to left	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-014	 now and then	 seldom or never	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-015	 now and then	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-016	 now and then	, both large and small	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-012	J5-541-017	 now and then	 right and left	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-018	 now and then	 top to bottom	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-019	 now and then	 old and new	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-020	 now and then	 direct and indirect	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-021	 now and then	 hand to hand	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-022	 now and then	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-023	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-012	J5-541-024	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-025	 now and then	 hair braided and coiled round and round	0	0.090909	0.0	1	0.333333	0.111111
541	541	J5-541-012	J5-541-026	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-012	J5-541-027	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-028	 now and then	 right and left	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-029	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-012	J5-541-030	 now and then	 served us night after night	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-031	 now and then	 whenever and wherever	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-032	 now and then	, day after day	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-033	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-034	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-012	J5-541-035	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-036	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-037	 now and then	 old and new	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-038	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-039	 now and then	 Daggoo, straining forwards and backwards	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-012	J5-541-040	 now and then	 from first to last	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-041	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-012	J5-541-042	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-043	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-044	 now and then	By and by	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-045	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-012	J5-541-046	 now and then	 better or for worse	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-047	 now and then	 and thus round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-012	J5-541-048	 now and then	Human or animal	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-049	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-050	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-012	J5-541-051	 now and then	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-052	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-053	 now and then	 shoulder to shoulder	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-054	 now and then	now and then	0	0.5	0.333333	2	0.666667	0.666667
541	541	J5-541-012	J5-541-055	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-012	J5-541-056	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-057	 now and then	 male and female	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-058	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-059	 now and then	Now and then	0	0.5	0.333333	2	0.666667	0.666667
541	541	J5-541-012	J5-541-060	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-061	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-062	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-063	 now and then	 east and west	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-064	 now and then	 each and every	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-065	 now and then	, you can open and shut	0	0.125	0.0	1	0.333333	0.166667
541	541	J5-541-012	J5-541-066	 now and then	 again and again	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-067	 now and then	 true or false	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-068	 now and then	 East and West	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-069	 now and then	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-070	 now and then	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-071	 now and then	, go round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-012	J5-541-072	 now and then	 One after another	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-073	 now and then	 water there, wheeling round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-012	J5-541-074	 now and then	 in and out	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-075	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-076	 now and then	y Dick swam swiftly round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-012	J5-541-077	 now and then	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-078	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-012	J5-541-079	 now and then	One after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-012	J5-541-080	 now and then	 side to side	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-014	 right to left	 seldom or never	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-015	 right to left	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-016	 right to left	, both large and small	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-017	 right to left	 right and left	0	0.5	0.0	1	0.333333	0.333333
541	541	J5-541-013	J5-541-018	 right to left	 top to bottom	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-013	J5-541-019	 right to left	 old and new	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-020	 right to left	 direct and indirect	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-021	 right to left	 hand to hand	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-013	J5-541-022	 right to left	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-023	 right to left	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-024	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-025	 right to left	 hair braided and coiled round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-026	 right to left	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-027	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-028	 right to left	 right and left	0	0.5	0.0	1	0.333333	0.333333
541	541	J5-541-013	J5-541-029	 right to left	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-030	 right to left	 served us night after night	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-031	 right to left	 whenever and wherever	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-032	 right to left	, day after day	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-033	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-034	 right to left	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-035	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-036	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-037	 right to left	 old and new	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-038	 right to left	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-039	 right to left	 Daggoo, straining forwards and backwards	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-040	 right to left	 from first to last	0	0.166667	0.0	1	0.333333	0.25
541	541	J5-541-013	J5-541-041	 right to left	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-042	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-043	 right to left	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-044	 right to left	By and by	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-045	 right to left	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-046	 right to left	 better or for worse	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-047	 right to left	 and thus round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-048	 right to left	Human or animal	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-049	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-050	 right to left	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-051	 right to left	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-052	 right to left	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-053	 right to left	 shoulder to shoulder	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-013	J5-541-054	 right to left	now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-055	 right to left	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-056	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-057	 right to left	 male and female	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-058	 right to left	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-059	 right to left	Now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-060	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-061	 right to left	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-062	 right to left	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-063	 right to left	 east and west	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-064	 right to left	 each and every	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-065	 right to left	, you can open and shut	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-066	 right to left	 again and again	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-067	 right to left	 true or false	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-068	 right to left	 East and West	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-069	 right to left	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-070	 right to left	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-071	 right to left	, go round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-072	 right to left	 One after another	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-073	 right to left	 water there, wheeling round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-074	 right to left	 in and out	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-075	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-076	 right to left	y Dick swam swiftly round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-077	 right to left	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-078	 right to left	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-079	 right to left	One after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-013	J5-541-080	 right to left	 side to side	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-014	J5-541-015	 seldom or never	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-016	 seldom or never	, both large and small	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-017	 seldom or never	 right and left	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-018	 seldom or never	 top to bottom	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-019	 seldom or never	 old and new	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-020	 seldom or never	 direct and indirect	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-021	 seldom or never	 hand to hand	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-022	 seldom or never	 this or that	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-014	J5-541-023	 seldom or never	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-024	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-025	 seldom or never	 hair braided and coiled round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-026	 seldom or never	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-027	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-028	 seldom or never	 right and left	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-029	 seldom or never	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-030	 seldom or never	 served us night after night	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-031	 seldom or never	 whenever and wherever	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-032	 seldom or never	, day after day	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-033	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-034	 seldom or never	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-035	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-036	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-037	 seldom or never	 old and new	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-038	 seldom or never	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-039	 seldom or never	 Daggoo, straining forwards and backwards	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-040	 seldom or never	 from first to last	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-041	 seldom or never	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-042	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-043	 seldom or never	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-044	 seldom or never	By and by	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-045	 seldom or never	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-046	 seldom or never	 better or for worse	0	0.166667	0.0	1	0.333333	0.25
541	541	J5-541-014	J5-541-047	 seldom or never	 and thus round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-048	 seldom or never	Human or animal	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-014	J5-541-049	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-050	 seldom or never	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-051	 seldom or never	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-052	 seldom or never	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-053	 seldom or never	 shoulder to shoulder	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-054	 seldom or never	now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-055	 seldom or never	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-056	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-057	 seldom or never	 male and female	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-058	 seldom or never	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-059	 seldom or never	Now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-060	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-061	 seldom or never	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-062	 seldom or never	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-063	 seldom or never	 east and west	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-064	 seldom or never	 each and every	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-065	 seldom or never	, you can open and shut	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-066	 seldom or never	 again and again	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-067	 seldom or never	 true or false	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-014	J5-541-068	 seldom or never	 East and West	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-069	 seldom or never	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-070	 seldom or never	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-071	 seldom or never	, go round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-072	 seldom or never	 One after another	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-073	 seldom or never	 water there, wheeling round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-074	 seldom or never	 in and out	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-075	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-076	 seldom or never	y Dick swam swiftly round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-077	 seldom or never	 this or that	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-014	J5-541-078	 seldom or never	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-079	 seldom or never	One after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-014	J5-541-080	 seldom or never	 side to side	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-016	 one by one	, both large and small	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-017	 one by one	 right and left	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-018	 one by one	 top to bottom	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-019	 one by one	 old and new	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-020	 one by one	 direct and indirect	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-021	 one by one	 hand to hand	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-022	 one by one	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-023	 one by one	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-015	J5-541-024	 one by one	 up and down	0	0.0	0.0	0	0.0	0.0
